index,Test_Time(s),,Step_Time(s),Cycle_Index,Step_Index,Voltage,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Charge_Capacity,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Discharge_Capacity,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index
3049,351514.178216,,240.0067,39,4,4.26513433456421,351514.178216,240.0067,39,4,0,351514.178216,240.0067,39,4,2.44662237167358,351514.178216,240.0067,39,4,2.71956057673606E-09,351514.178216,240.0067,39,4
3050,351574.175216,,300.0037,39,4,4.26196718215942,351574.175216,300.0037,39,4,0,351574.175216,300.0037,39,4,2.44662237167358,351574.175216,300.0037,39,4,2.71956057673606E-09,351574.175216,300.0037,39,4
3051,351694.294828,,120.0011,39,5,3.90146493911743,351694.294828,120.0011,39,5,-2.28214168548584,351694.294828,120.0011,39,5,2.44662237167358,351694.294828,120.0011,39,5,0.076058283448219,351694.294828,120.0011,39,5
3052,351814.295228,,240.0015,39,5,3.85645246505737,351814.295228,240.0015,39,5,-2.28185176849365,351814.295228,240.0015,39,5,2.44662237167358,351814.295228,240.0015,39,5,0.152135923504829,351814.295228,240.0015,39,5
3053,351934.295628,,360.0019,39,5,3.81892824172974,351934.295628,360.0019,39,5,-2.28213405609131,351934.295628,360.0019,39,5,2.44662237167358,351934.295628,360.0019,39,5,0.228195548057556,351934.295628,360.0019,39,5
3054,352054.294228,,480.0005,39,5,3.78389692306519,352054.294228,480.0005,39,5,-2.28213500976562,352054.294228,480.0005,39,5,2.44662237167358,352054.294228,480.0005,39,5,0.30427211523056,352054.294228,480.0005,39,5
3055,352174.298028,,600.0043,39,5,3.75022649765015,352174.298028,600.0043,39,5,-2.28182315826416,352174.298028,600.0043,39,5,2.44662237167358,352174.298028,600.0043,39,5,0.380340248346329,352174.298028,600.0043,39,5
3056,352294.299628,,720.0059,39,5,3.71734762191772,352294.299628,720.0059,39,5,-2.28194236755371,352294.299628,720.0059,39,5,2.44662237167358,352294.299628,720.0059,39,5,0.456411391496658,352294.299628,720.0059,39,5
3057,352414.299528,,840.0058,39,5,3.68553400039673,352414.299528,840.0058,39,5,-2.28188514709473,352414.299528,840.0058,39,5,2.44662237167358,352414.299528,840.0058,39,5,0.532476365566254,352414.299528,840.0058,39,5
3058,352534.295028,,960.0013,39,5,3.65518140792847,352534.295028,960.0013,39,5,-2.28185176849365,352534.295028,960.0013,39,5,2.44662237167358,352534.295028,960.0013,39,5,0.608546316623688,352534.295028,960.0013,39,5
3059,352654.296528,,1080.0028,39,5,3.62736177444458,352654.296528,1080.0028,39,5,-2.28213500976562,352654.296528,1080.0028,39,5,2.44662237167358,352654.296528,1080.0028,39,5,0.68460875749588,352654.296528,1080.0028,39,5
3060,352774.298328,,1200.0046,39,5,3.6019024848938,352774.298328,1200.0046,39,5,-2.28215885162354,352774.298328,1200.0046,39,5,2.44662237167358,352774.298328,1200.0046,39,5,0.76068389415741,352774.298328,1200.0046,39,5
3061,352894.296928,,1320.0032,39,5,3.57761526107788,352894.296928,1320.0032,39,5,-2.28217220306396,352894.296928,1320.0032,39,5,2.44662237167358,352894.296928,1320.0032,39,5,0.836753606796265,352894.296928,1320.0032,39,5
3062,353014.296028,,1440.0023,39,5,3.55447626113892,353014.296028,1440.0023,39,5,-2.28212738037109,353014.296028,1440.0023,39,5,2.44662237167358,353014.296028,1440.0023,39,5,0.912816762924194,353014.296028,1440.0023,39,5
3063,353134.297728,,1560.004,39,5,3.53270196914673,353134.297728,1560.004,39,5,-2.28205394744873,353134.297728,1560.004,39,5,2.44662237167358,353134.297728,1560.004,39,5,0.988889455795288,353134.297728,1560.004,39,5
3064,353254.296428,,1680.0027,39,5,3.51193189620972,353254.296428,1680.0027,39,5,-2.28214740753174,353254.296428,1680.0027,39,5,2.44662237167358,353254.296428,1680.0027,39,5,1.06495320796967,353254.296428,1680.0027,39,5
3065,353374.298228,,1800.0045,39,5,3.49209833145142,353374.298228,1800.0045,39,5,-2.28187656402588,353374.298228,1800.0045,39,5,2.44662237167358,353374.298228,1800.0045,39,5,1.1410254240036,353374.298228,1800.0045,39,5
3066,353494.294928,,1920.0012,39,5,3.47350358963013,353494.294928,1920.0012,39,5,-2.28217697143555,353494.294928,1920.0012,39,5,2.44662237167358,353494.294928,1920.0012,39,5,1.21709895133972,353494.294928,1920.0012,39,5
3067,353614.298628,,2040.0049,39,5,3.45575571060181,353614.298628,2040.0049,39,5,-2.28213500976562,353614.298628,2040.0049,39,5,2.44662237167358,353614.298628,2040.0049,39,5,1.29316329956055,353614.298628,2040.0049,39,5
3068,353734.299128,,2160.0054,39,5,3.43888998031616,353734.299128,2160.0054,39,5,-2.28215503692627,353734.299128,2160.0054,39,5,2.44662237167358,353734.299128,2160.0054,39,5,1.36922812461853,353734.299128,2160.0054,39,5
3069,353854.297428,,2280.0037,39,5,3.42296838760376,353854.297428,2280.0037,39,5,-2.28197956085205,353854.297428,2280.0037,39,5,2.44662237167358,353854.297428,2280.0037,39,5,1.44530320167542,353854.297428,2280.0037,39,5
3070,353974.294328,,2400.0006,39,5,3.40722227096558,353974.294328,2400.0006,39,5,-2.28195476531982,353974.294328,2400.0006,39,5,2.44662237167358,353974.294328,2400.0006,39,5,1.52136838436127,353974.294328,2400.0006,39,5
3071,354094.297228,,2520.0035,39,5,3.39148187637329,354094.297228,2520.0035,39,5,-2.28213882446289,354094.297228,2520.0035,39,5,2.44662237167358,354094.297228,2520.0035,39,5,1.59743845462799,354094.297228,2520.0035,39,5
3072,354214.299428,,2640.0057,39,5,3.37566995620728,354214.299428,2640.0057,39,5,-2.28210544586182,354214.299428,2640.0057,39,5,2.44662237167358,354214.299428,2640.0057,39,5,1.67350745201111,354214.299428,2640.0057,39,5
3073,354334.294928,,2760.0012,39,5,3.35903024673462,354334.294928,2760.0012,39,5,-2.2821569442749,354334.294928,2760.0012,39,5,2.44662237167358,354334.294928,2760.0012,39,5,1.74957716464996,354334.294928,2760.0012,39,5
3074,354454.294128,,2880.0004,39,5,3.34121656417847,354454.294128,2880.0004,39,5,-2.28218841552734,354454.294128,2880.0004,39,5,2.44662237167358,354454.294128,2880.0004,39,5,1.8256413936615,354454.294128,2880.0004,39,5
3075,354574.298128,,3000.0044,39,5,3.32195138931274,354574.298128,3000.0044,39,5,-2.28209590911865,354574.298128,3000.0044,39,5,2.44662237167358,354574.298128,3000.0044,39,5,1.90171134471893,354574.298128,3000.0044,39,5
3076,354694.295328,,3120.0016,39,5,3.29987478256226,354694.295328,3120.0016,39,5,-2.28215885162354,354694.295328,3120.0016,39,5,2.44662237167358,354694.295328,3120.0016,39,5,1.97777986526489,354694.295328,3120.0016,39,5
3077,354814.296628,,3240.0029,39,5,3.27427339553833,354814.296628,3240.0029,39,5,-2.28220367431641,354814.296628,3240.0029,39,5,2.44662237167358,354814.296628,3240.0029,39,5,2.05385208129883,354814.296628,3240.0029,39,5
3078,354934.295328,,3360.0016,39,5,3.24431085586548,354934.295328,3360.0016,39,5,-2.28213214874268,354934.295328,3360.0016,39,5,2.44662237167358,354934.295328,3360.0016,39,5,2.12992072105408,354934.295328,3360.0016,39,5
3079,355054.295928,,3480.0022,39,5,3.20732164382935,355054.295928,3480.0022,39,5,-2.28213024139404,355054.295928,3480.0022,39,5,2.44662237167358,355054.295928,3480.0022,39,5,2.20598483085632,355054.295928,3480.0022,39,5
3080,355174.297428,,3600.0037,39,5,3.16074228286743,355174.297428,3600.0037,39,5,-2.28183937072754,355174.297428,3600.0037,39,5,2.44662237167358,355174.297428,3600.0037,39,5,2.28205347061157,355174.297428,3600.0037,39,5
3081,355294.294528,,3720.0008,39,5,3.0999264717102,355294.294528,3720.0008,39,5,-2.28185272216797,355294.294528,3720.0008,39,5,2.44662237167358,355294.294528,3720.0008,39,5,2.35812520980835,355294.294528,3720.0008,39,5
3082,355414.293928,,3840.0002,39,5,3.01595258712769,355414.293928,3840.0002,39,5,-2.2820987701416,355414.293928,3840.0002,39,5,2.44662237167358,355414.293928,3840.0002,39,5,2.43418908119202,355414.293928,3840.0002,39,5
3083,355432.625328,,3858.3316,39,5,2.99995756149292,355432.625328,3858.3316,39,5,-2.28211212158203,355432.625328,3858.3316,39,5,2.44662237167358,355432.625328,3858.3316,39,5,2.44580626487732,355432.625328,3858.3316,39,5
3084,355552.760996,,120.0025,39,6,3.61247491836548,355552.760996,120.0025,39,6,0,355552.760996,120.0025,39,6,2.44662237167358,355552.760996,120.0025,39,6,2.44585347175598,355552.760996,120.0025,39,6
3085,355672.761996,,240.0035,39,6,3.64480066299438,355672.761996,240.0035,39,6,0,355672.761996,240.0035,39,6,2.44662237167358,355672.761996,240.0035,39,6,2.44585347175598,355672.761996,240.0035,39,6
3086,355732.762496,,300.004,39,6,3.65293741226196,355732.762496,300.004,39,6,0,355732.762496,300.004,39,6,2.44662237167358,355732.762496,300.004,39,6,2.44585347175598,355732.762496,300.004,39,6
3087,355852.84884,,120.0009,40,2,4.1999716758728,355852.84884,120.0009,40,2,3.2974796295166,355852.84884,120.0009,40,2,0.126958221197128,355852.84884,120.0009,40,2,0,355852.84884,120.0009,40,2
3088,355865.37244,,132.5245,40,2,4.20004034042358,355865.37244,132.5245,40,2,3.2599983215332,355865.37244,132.5245,40,2,0.138365209102631,355865.37244,132.5245,40,2,0,355865.37244,132.5245,40,2
3089,355985.361932,,120.0002,40,3,4.23246240615845,355985.361932,120.0002,40,3,3.26014137268066,355985.361932,120.0002,40,3,0.246766656637192,355985.361932,120.0002,40,3,0,355985.361932,120.0002,40,3
3090,356105.362732,,240.001,40,3,4.26218938827515,356105.362732,240.001,40,3,3.26015663146973,356105.362732,240.001,40,3,0.355441212654114,356105.362732,240.001,40,3,0,356105.362732,240.001,40,3
3091,356225.364832,,360.0031,40,3,4.28640794754028,356225.364832,360.0031,40,3,3.26005744934082,356225.364832,360.0031,40,3,0.46410459280014,356225.364832,360.0031,40,3,0,356225.364832,360.0031,40,3
3092,356345.362932,,480.0012,40,3,4.3101487159729,356345.362932,480.0012,40,3,3.25982475280762,356345.362932,480.0012,40,3,0.572772264480591,356345.362932,480.0012,40,3,0,356345.362932,480.0012,40,3
3093,356465.361832,,600.0001,40,3,4.33600187301636,356465.361832,600.0001,40,3,3.25998878479004,356465.361832,600.0001,40,3,0.681440114974976,356465.361832,600.0001,40,3,0,356465.361832,600.0001,40,3
3094,356585.366332,,720.0046,40,3,4.36433076858521,356585.366332,720.0046,40,3,3.26021385192871,356585.366332,720.0046,40,3,0.790109157562256,356585.366332,720.0046,40,3,0,356585.366332,720.0046,40,3
3095,356705.362632,,840.0009,40,3,4.3948245048523,356705.362632,840.0009,40,3,3.26016998291016,356705.362632,840.0009,40,3,0.898774385452271,356705.362632,840.0009,40,3,0,356705.362632,840.0009,40,3
3096,356825.364332,,960.0026,40,3,4.39995431900024,356825.364332,960.0026,40,3,3.03524208068848,356825.364332,960.0026,40,3,1.0041435956955,356825.364332,960.0026,40,3,1.81929205034237E-09,356825.364332,960.0026,40,3
3097,356945.365932,,1080.0042,40,3,4.39997339248657,356945.365932,1080.0042,40,3,2.80727195739746,356945.365932,1080.0042,40,3,1.10145998001099,356945.365932,1080.0042,40,3,1.81929205034237E-09,356945.365932,1080.0042,40,3
3098,357065.365732,,1200.004,40,3,4.40005350112915,357065.365732,1200.004,40,3,2.60493850708008,357065.365732,1200.004,40,3,1.1915762424469,357065.365732,1200.004,40,3,1.81929205034237E-09,357065.365732,1200.004,40,3
3099,357185.366432,,1320.0047,40,3,4.39991998672485,357185.366432,1320.0047,40,3,2.43055725097656,357185.366432,1320.0047,40,3,1.27543354034424,357185.366432,1320.0047,40,3,1.81929205034237E-09,357185.366432,1320.0047,40,3
3100,357305.366932,,1440.0052,40,3,4.4000039100647,357305.366932,1440.0052,40,3,2.28224182128906,357305.366932,1440.0052,40,3,1.35390639305115,357305.366932,1440.0052,40,3,1.81929205034237E-09,357305.366932,1440.0052,40,3
3101,357425.361932,,1560.0002,40,3,4.39994859695435,357425.361932,1560.0002,40,3,2.15189743041992,357425.361932,1560.0002,40,3,1.42775678634644,357425.361932,1560.0002,40,3,1.81929205034237E-09,357425.361932,1560.0002,40,3
3102,357545.365132,,1680.0034,40,3,4.39997625350952,357545.365132,1680.0034,40,3,2.03601360321045,357545.365132,1680.0034,40,3,1.49750626087189,357545.365132,1680.0034,40,3,1.81929205034237E-09,357545.365132,1680.0034,40,3
3103,357665.367532,,1800.0058,40,3,4.40000295639038,357665.367532,1800.0058,40,3,1.93422889709473,357665.367532,1800.0058,40,3,1.56363832950592,357665.367532,1800.0058,40,3,1.81929205034237E-09,357665.367532,1800.0058,40,3
3104,357785.366332,,1920.0046,40,3,4.399986743927,357785.366332,1920.0046,40,3,1.84151458740234,357785.366332,1920.0046,40,3,1.62654948234558,357785.366332,1920.0046,40,3,1.81929205034237E-09,357785.366332,1920.0046,40,3
3105,357905.362832,,2040.0011,40,3,4.40000867843628,357905.362832,2040.0011,40,3,1.75594043731689,357905.362832,2040.0011,40,3,1.68649756908417,357905.362832,2040.0011,40,3,1.81929205034237E-09,357905.362832,2040.0011,40,3
3106,358025.363032,,2160.0013,40,3,4.40001249313355,358025.363032,2160.0013,40,3,1.67611885070801,358025.363032,2160.0013,40,3,1.74366927146912,358025.363032,2160.0013,40,3,1.81929205034237E-09,358025.363032,2160.0013,40,3
3107,358145.364632,,2280.0029,40,3,4.40005826950073,358145.364632,2280.0029,40,3,1.60125064849854,358145.364632,2280.0029,40,3,1.7982736825943,358145.364632,2280.0029,40,3,1.81929205034237E-09,358145.364632,2280.0029,40,3
3108,358265.366532,,2400.0048,40,3,4.40000009536743,358265.366532,2400.0048,40,3,1.5303201675415,358265.366532,2400.0048,40,3,1.85045826435089,358265.366532,2400.0048,40,3,1.81929205034237E-09,358265.366532,2400.0048,40,3
3109,358385.365232,,2520.0035,40,3,4.3998761177063,358385.365232,2520.0035,40,3,1.46240997314453,358385.365232,2520.0035,40,3,1.90032601356506,358385.365232,2520.0035,40,3,1.81929205034237E-09,358385.365232,2520.0035,40,3
3110,358505.365332,,2640.0036,40,3,4.40008020401001,358505.365332,2640.0036,40,3,1.39725589752197,358505.365332,2640.0036,40,3,1.94797229766846,358505.365332,2640.0036,40,3,1.81929205034237E-09,358505.365332,2640.0036,40,3
3111,358625.361832,,2760.0001,40,3,4.40005731582642,358625.361832,2760.0001,40,3,1.33418369293213,358625.361832,2760.0001,40,3,1.99347841739655,358625.361832,2760.0001,40,3,1.81929205034237E-09,358625.361832,2760.0001,40,3
3112,358745.367632,,2880.0059,40,3,4.39997243881226,358745.367632,2880.0059,40,3,1.27372360229492,358745.367632,2880.0059,40,3,2.03695774078369,358745.367632,2880.0059,40,3,1.81929205034237E-09,358745.367632,2880.0059,40,3
3113,358865.363732,,3000.002,40,3,4.39998865127564,358865.363732,3000.002,40,3,1.21475124359131,358865.363732,3000.002,40,3,2.0784330368042,358865.363732,3000.002,40,3,1.81929205034237E-09,358865.363732,3000.002,40,3
3114,358985.362732,,3120.001,40,3,4.40000009536743,358985.362732,3120.001,40,3,1.15823268890381,358985.362732,3120.001,40,3,2.11797070503235,358985.362732,3120.001,40,3,1.81929205034237E-09,358985.362732,3120.001,40,3
3115,359105.365632,,3240.0039,40,3,4.39999151229858,359105.365632,3240.0039,40,3,1.10246849060059,359105.365632,3240.0039,40,3,2.15564131736755,359105.365632,3240.0039,40,3,1.81929205034237E-09,359105.365632,3240.0039,40,3
3116,359225.365732,,3360.004,40,3,4.39989900588989,359225.365732,3360.004,40,3,1.04983997344971,359225.365732,3360.004,40,3,2.19151210784912,359225.365732,3360.004,40,3,1.81929205034237E-09,359225.365732,3360.004,40,3
3117,359345.363332,,3480.0016,40,3,4.39999151229858,359345.363332,3480.0016,40,3,0.998559951782227,359345.363332,3480.0016,40,3,2.22565960884094,359345.363332,3480.0016,40,3,1.81929205034237E-09,359345.363332,3480.0016,40,3
3118,359465.366232,,3600.0045,40,3,4.40001916885376,359465.366232,3600.0045,40,3,0.949315071105957,359465.366232,3600.0045,40,3,2.25812387466431,359465.366232,3600.0045,40,3,1.81929205034237E-09,359465.366232,3600.0045,40,3
3119,359585.361832,,3720.0001,40,3,4.39994955062866,359585.361832,3720.0001,40,3,0.901664733886719,359585.361832,3720.0001,40,3,2.28896522521973,359585.361832,3720.0001,40,3,1.81929205034237E-09,359585.361832,3720.0001,40,3
3120,359705.362032,,3840.0003,40,3,4.39999437332153,359705.362032,3840.0003,40,3,0.856115341186523,359705.362032,3840.0003,40,3,2.31825089454651,359705.362032,3840.0003,40,3,1.81929205034237E-09,359705.362032,3840.0003,40,3
3121,359825.362632,,3960.0009,40,3,4.40000104904175,359825.362632,3960.0009,40,3,0.811921119689941,359825.362632,3960.0009,40,3,2.34604954719543,359825.362632,3960.0009,40,3,1.81929205034237E-09,359825.362632,3960.0009,40,3
3122,359945.366432,,4080.0047,40,3,4.39993810653687,359945.366432,4080.0047,40,3,0.769412040710449,359945.366432,4080.0047,40,3,2.37240052223206,359945.366432,4080.0047,40,3,1.81929205034237E-09,359945.366432,4080.0047,40,3
3123,360065.366432,,4200.0047,40,3,4.3999228477478,360065.366432,4200.0047,40,3,0.72916316986084,360065.366432,4200.0047,40,3,2.39737153053284,360065.366432,4200.0047,40,3,1.81929205034237E-09,360065.366432,4200.0047,40,3
3124,360185.365732,,4320.004,40,3,4.39996194839478,360185.365732,4320.004,40,3,0.691217422485352,360185.365732,4320.004,40,3,2.42103314399719,360185.365732,4320.004,40,3,1.81929205034237E-09,360185.365732,4320.004,40,3
3125,360305.364632,,4440.0029,40,3,4.40002298355103,360305.364632,4440.0029,40,3,0.654770851135254,360305.364632,4440.0029,40,3,2.44346213340759,360305.364632,4440.0029,40,3,1.81929205034237E-09,360305.364632,4440.0029,40,3
3126,360314.511332,,4449.1496,40,3,4.39996385574341,360314.511332,4449.1496,40,3,0.651997566223145,360314.511332,4449.1496,40,3,2.44512128829956,360314.511332,4449.1496,40,3,1.81929205034237E-09,360314.511332,4449.1496,40,3
3127,360434.601472,,120.0009,40,4,4.27731466293335,360434.601472,120.0009,40,4,0,360434.601472,120.0009,40,4,2.44512319564819,360434.601472,120.0009,40,4,1.81929205034237E-09,360434.601472,120.0009,40,4
3128,360554.604272,,240.0037,40,4,4.26498556137085,360554.604272,240.0037,40,4,0,360554.604272,240.0037,40,4,2.44512319564819,360554.604272,240.0037,40,4,1.81929205034237E-09,360554.604272,240.0037,40,4
3129,360614.604272,,300.0037,40,4,4.2618088722229,360614.604272,300.0037,40,4,0,360614.604272,300.0037,40,4,2.44512319564819,360614.604272,300.0037,40,4,1.81929205034237E-09,360614.604272,300.0037,40,4
3130,360734.691016,,120.0011,40,5,3.90072202682495,360734.691016,120.0011,40,5,-2.28181648254395,360734.691016,120.0011,40,5,2.44512319564819,360734.691016,120.0011,40,5,0.076061844825745,360734.691016,120.0011,40,5
3131,360854.694016,,240.0041,40,5,3.85583925247192,360854.694016,240.0041,40,5,-2.28216361999512,360854.694016,240.0041,40,5,2.44512319564819,360854.694016,240.0041,40,5,0.152133330702782,360854.694016,240.0041,40,5
3132,360974.695016,,360.0051,40,5,3.81880235671997,360974.695016,360.0051,40,5,-2.2818717956543,360974.695016,360.0051,40,5,2.44512319564819,360974.695016,360.0051,40,5,0.228196069598198,360974.695016,360.0051,40,5
3133,361094.689916,,480,40,5,3.78380727767944,361094.689916,480,40,5,-2.28218650817871,361094.689916,480,40,5,2.44512319564819,361094.689916,480,40,5,0.304264038801193,361094.689916,480,40,5
3134,361214.690916,,600.001,40,5,3.75037336349487,361214.690916,600.001,40,5,-2.28219318389893,361214.690916,600.001,40,5,2.44512319564819,361214.690916,600.001,40,5,0.380332678556442,361214.690916,600.001,40,5
3135,361334.692916,,720.003,40,5,3.71759176254272,361334.692916,720.003,40,5,-2.2821102142334,361334.692916,720.003,40,5,2.44512319564819,361334.692916,720.003,40,5,0.456391423940659,361334.692916,720.003,40,5
3136,361454.690416,,840.0005,40,5,3.68587350845337,361454.690416,840.0005,40,5,-2.2817850112915,361454.690416,840.0005,40,5,2.44512319564819,361454.690416,840.0005,40,5,0.532464921474457,361454.690416,840.0005,40,5
3137,361574.691316,,960.0014,40,5,3.65586709976196,361574.691316,960.0014,40,5,-2.28185272216797,361574.691316,960.0014,40,5,2.44512319564819,361574.691316,960.0014,40,5,0.608535051345825,361574.691316,960.0014,40,5
3138,361694.692716,,1080.0028,40,5,3.62801504135132,361694.692716,1080.0028,40,5,-2.28190422058105,361694.692716,1080.0028,40,5,2.44512319564819,361694.692716,1080.0028,40,5,0.684596538543701,361694.692716,1080.0028,40,5
3139,361814.691216,,1200.0013,40,5,3.60223913192749,361814.691216,1200.0013,40,5,-2.28186511993408,361814.691216,1200.0013,40,5,2.44512319564819,361814.691216,1200.0013,40,5,0.7606600522995,361814.691216,1200.0013,40,5
3140,361934.694016,,1320.0041,40,5,3.57810926437378,361934.694016,1320.0041,40,5,-2.281813621521,361934.694016,1320.0041,40,5,2.44512319564819,361934.694016,1320.0041,40,5,0.836725056171417,361934.694016,1320.0041,40,5
3141,362054.695116,,1440.0052,40,5,3.55528974533081,362054.695116,1440.0052,40,5,-2.28192329406738,362054.695116,1440.0052,40,5,2.44512319564819,362054.695116,1440.0052,40,5,0.912794589996338,362054.695116,1440.0052,40,5
3142,362174.693916,,1560.004,40,5,3.53336763381958,362174.693916,1560.004,40,5,-2.28185939788818,362174.693916,1560.004,40,5,2.44512319564819,362174.693916,1560.004,40,5,0.98886102437973,362174.693916,1560.004,40,5
3143,362294.690616,,1680.0007,40,5,3.5124945640564,362294.690616,1680.0007,40,5,-2.28215503692627,362294.690616,1680.0007,40,5,2.44512319564819,362294.690616,1680.0007,40,5,1.06492733955383,362294.690616,1680.0007,40,5
3144,362414.690216,,1800.0003,40,5,3.49286985397339,362414.690216,1800.0003,40,5,-2.28211402893066,362414.690216,1800.0003,40,5,2.44512319564819,362414.690216,1800.0003,40,5,1.14098811149597,362414.690216,1800.0003,40,5
3145,362534.694816,,1920.0049,40,5,3.47425031661987,362534.694816,1920.0049,40,5,-2.28214168548584,362534.694816,1920.0049,40,5,2.44512319564819,362534.694816,1920.0049,40,5,1.2170627117157,362534.694816,1920.0049,40,5
3146,362654.694516,,2040.0046,40,5,3.45645761489868,362654.694516,2040.0046,40,5,-2.28223323822021,362654.694516,2040.0046,40,5,2.44512319564819,362654.694516,2040.0046,40,5,1.293123960495,362654.694516,2040.0046,40,5
3147,362774.692516,,2160.0026,40,5,3.43961572647095,362774.692516,2160.0026,40,5,-2.28217220306396,362774.692516,2160.0026,40,5,2.44512319564819,362774.692516,2160.0026,40,5,1.36919033527374,362774.692516,2160.0026,40,5
3148,362894.690916,,2280.001,40,5,3.42359495162964,362894.690916,2280.001,40,5,-2.2821102142334,362894.690916,2280.001,40,5,2.44512319564819,362894.690916,2280.001,40,5,1.44525933265686,362894.690916,2280.001,40,5
3149,363014.693316,,2400.0034,40,5,3.40784597396851,363014.693316,2400.0034,40,5,-2.2818078994751,363014.693316,2400.0034,40,5,2.44512319564819,363014.693316,2400.0034,40,5,1.52133119106293,363014.693316,2400.0034,40,5
3150,363134.692216,,2520.0023,40,5,3.39228296279907,363134.692216,2520.0023,40,5,-2.28180503845215,363134.692216,2520.0023,40,5,2.44512319564819,363134.692216,2520.0023,40,5,1.5974006652832,363134.692216,2520.0023,40,5
3151,363254.693616,,2640.0037,40,5,3.37621164321899,363254.693616,2640.0037,40,5,-2.28199291229248,363254.693616,2640.0037,40,5,2.44512319564819,363254.693616,2640.0037,40,5,1.67346751689911,363254.693616,2640.0037,40,5
3152,363374.693216,,2760.0033,40,5,3.3598484992981,363374.693216,2760.0033,40,5,-2.28177833557129,363374.693216,2760.0033,40,5,2.44512319564819,363374.693216,2760.0033,40,5,1.74953758716583,363374.693216,2760.0033,40,5
3153,363494.693116,,2880.0032,40,5,3.34229040145874,363494.693116,2880.0032,40,5,-2.28184795379639,363494.693116,2880.0032,40,5,2.44512319564819,363494.693116,2880.0032,40,5,1.825603723526,363494.693116,2880.0032,40,5
3154,363614.691216,,3000.0013,40,5,3.32274580001831,363614.691216,3000.0013,40,5,-2.28213024139404,363614.691216,3000.0013,40,5,2.44512319564819,363614.691216,3000.0013,40,5,1.90166473388672,363614.691216,3000.0013,40,5
3155,363734.693416,,3120.0035,40,5,3.30048322677612,363734.693416,3120.0035,40,5,-2.28187656402588,363734.693416,3120.0035,40,5,2.44512319564819,363734.693416,3120.0035,40,5,1.97773432731628,363734.693416,3120.0035,40,5
3156,363854.690316,,3240.0004,40,5,3.2748064994812,363854.690316,3240.0004,40,5,-2.28215503692627,363854.690316,3240.0004,40,5,2.44512319564819,363854.690316,3240.0004,40,5,2.05379962921143,363854.690316,3240.0004,40,5
3157,363974.690816,,3360.0009,40,5,3.24479150772095,363974.690816,3360.0009,40,5,-2.28201770782471,363974.690816,3360.0009,40,5,2.44512319564819,363974.690816,3360.0009,40,5,2.1298770904541,363974.690816,3360.0009,40,5
3158,364094.690016,,3480.0001,40,5,3.20836973190308,364094.690016,3480.0001,40,5,-2.28219318389893,364094.690016,3480.0001,40,5,2.44512319564819,364094.690016,3480.0001,40,5,2.20594310760498,364094.690016,3480.0001,40,5
3159,364214.691016,,3600.0011,40,5,3.16183519363403,364214.691016,3600.0011,40,5,-2.2821569442749,364214.691016,3600.0011,40,5,2.44512319564819,364214.691016,3600.0011,40,5,2.28200745582581,364214.691016,3600.0011,40,5
3160,364334.694016,,3720.0041,40,5,3.10074281692505,364334.694016,3720.0041,40,5,-2.28184986114502,364334.694016,3720.0041,40,5,2.44512319564819,364334.694016,3720.0041,40,5,2.35808134078979,364334.694016,3720.0041,40,5
3161,364454.691616,,3840.0017,40,5,3.01635408401489,364454.691616,3840.0017,40,5,-2.28202056884766,364454.691616,3840.0017,40,5,2.44512319564819,364454.691616,3840.0017,40,5,2.43414640426636,364454.691616,3840.0017,40,5
3162,364473.444516,,3858.7546,40,5,2.99995374679565,364473.444516,3858.7546,40,5,-2.28218364715576,364473.444516,3858.7546,40,5,2.44512319564819,364473.444516,3858.7546,40,5,2.44603872299194,364473.444516,3858.7546,40,5
3163,364593.584868,,120.0041,40,6,3.61169767379761,364593.584868,120.0041,40,6,0,364593.584868,120.0041,40,6,2.44512319564819,364593.584868,120.0041,40,6,2.44607019424438,364593.584868,120.0041,40,6
3164,364713.584068,,240.0033,40,6,3.64416646957397,364713.584068,240.0033,40,6,0,364713.584068,240.0033,40,6,2.44512319564819,364713.584068,240.0033,40,6,2.44607019424438,364713.584068,240.0033,40,6
3165,364773.587668,,300.0069,40,6,3.65230512619019,364773.587668,300.0069,40,6,0,364773.587668,300.0069,40,6,2.44512319564819,364773.587668,300.0069,40,6,2.44607019424438,364773.587668,300.0069,40,6
3166,364893.70568,,120.0028,41,2,4.19996976852417,364893.70568,120.0028,41,2,3.30175590515137,364893.70568,120.0028,41,2,0.127106353640556,364893.70568,120.0028,41,2,1.55843582483328E-09,364893.70568,120.0028,41,2
3167,364908.11498,,134.4121,41,2,4.20007181167603,364908.11498,134.4121,41,2,3.25996017456055,364908.11498,134.4121,41,2,0.140242606401443,364908.11498,134.4121,41,2,1.55843582483328E-09,364908.11498,134.4121,41,2
3168,365028.122916,,120.0056,41,3,4.23246145248413,365028.122916,120.0056,41,3,3.26002311706543,365028.122916,120.0056,41,3,0.248653203248978,365028.122916,120.0056,41,3,1.55843582483328E-09,365028.122916,120.0056,41,3
3169,365148.119116,,240.0018,41,3,4.26228761672974,365148.119116,240.0018,41,3,3.2601375579834,365148.119116,240.0018,41,3,0.35732501745224,365148.119116,240.0018,41,3,1.55843582483328E-09,365148.119116,240.0018,41,3
