index,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Voltage,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Charge_Capacity,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Discharge_Capacity
2857,333102.814872,120.0032,37,4,4.27048969268799,333102.814872,120.0032,37,4,0,333102.814872,120.0032,37,4,2.42917275428772,333102.814872,120.0032,37,4,0
2858,333222.812572,240.0009,37,4,4.25763893127441,333222.812572,240.0009,37,4,0,333222.812572,240.0009,37,4,2.42917275428772,333222.812572,240.0009,37,4,0
2859,333282.818272,300.0066,37,4,4.25431823730469,333282.818272,300.0066,37,4,0,333282.818272,300.0066,37,4,2.42917275428772,333282.818272,300.0066,37,4,0
2860,333402.903516,120.0022,37,5,3.87091445922852,333402.903516,120.0022,37,5,-2.2821626663208,333402.903516,120.0022,37,5,2.42917275428772,333402.903516,120.0022,37,5,0.076067194342613
2861,333522.902616,240.0013,37,5,3.82669067382812,333522.902616,240.0013,37,5,-2.28213500976562,333522.902616,240.0013,37,5,2.42917275428772,333522.902616,240.0013,37,5,0.152135610580444
2862,333642.903616,360.0023,37,5,3.79011726379395,333642.903616,360.0023,37,5,-2.28211975097656,333642.903616,360.0023,37,5,2.42917275428772,333642.903616,360.0023,37,5,0.22820146381855
2863,333762.903916,480.0026,37,5,3.75552082061768,333762.903916,480.0026,37,5,-2.28211975097656,333762.903916,480.0026,37,5,2.42917275428772,333762.903916,480.0026,37,5,0.304268509149551
2864,333882.903216,600.0019,37,5,3.72236633300781,333882.903216,600.0019,37,5,-2.28212547302246,333882.903216,600.0019,37,5,2.42917275428772,333882.903216,600.0019,37,5,0.380343377590179
2865,334002.905316,720.004,37,5,3.69005393981934,334002.905316,720.004,37,5,-2.2820930480957,334002.905316,720.004,37,5,2.42917275428772,334002.905316,720.004,37,5,0.456417411565781
2866,334122.901416,840.0001,37,5,3.6587381362915,334122.901416,840.0001,37,5,-2.28193664550781,334122.901416,840.0001,37,5,2.42917275428772,334122.901416,840.0001,37,5,0.532475054264069
2867,334242.904416,960.0031,37,5,3.62924575805664,334242.904416,960.0031,37,5,-2.28181838989258,334242.904416,960.0031,37,5,2.42917275428772,334242.904416,960.0031,37,5,0.608554601669312
2868,334362.904116,1080.0028,37,5,3.60193347930908,334362.904116,1080.0028,37,5,-2.28202724456787,334362.904116,1080.0028,37,5,2.42917275428772,334362.904116,1080.0028,37,5,0.684620559215546
2869,334482.906016,1200.0047,37,5,3.57664775848389,334482.906016,1200.0047,37,5,-2.28182315826416,334482.906016,1200.0047,37,5,2.42917275428772,334482.906016,1200.0047,37,5,0.760691165924072
2870,334602.904616,1320.0033,37,5,3.55289554595947,334602.904616,1320.0033,37,5,-2.2820930480957,334602.904616,1320.0033,37,5,2.42917275428772,334602.904616,1320.0033,37,5,0.836760938167572
2871,334722.901416,1440.0001,37,5,3.53026294708252,334722.901416,1440.0001,37,5,-2.28206539154053,334722.901416,1440.0001,37,5,2.42917275428772,334722.901416,1440.0001,37,5,0.912822842597961
2872,334842.903416,1560.0021,37,5,3.50889301300049,334842.903416,1560.0021,37,5,-2.28207969665527,334842.903416,1560.0021,37,5,2.42917275428772,334842.903416,1560.0021,37,5,0.988894045352936
2873,334962.902816,1680.0015,37,5,3.48862075805664,334962.902816,1680.0015,37,5,-2.28208065032959,334962.902816,1680.0015,37,5,2.42917275428772,334962.902816,1680.0015,37,5,1.0649676322937
2874,335082.904716,1800.0034,37,5,3.46927356719971,335082.904716,1800.0034,37,5,-2.28210639953613,335082.904716,1800.0034,37,5,2.42917275428772,335082.904716,1800.0034,37,5,1.14103400707245
2875,335202.901316,1920,37,5,3.45056915283203,335202.901316,1920,37,5,-2.28211307525635,335202.901316,1920,37,5,2.42917275428772,335202.901316,1920,37,5,1.2171049118042
2876,335322.905316,2040.004,37,5,3.4331111907959,335322.905316,2040.004,37,5,-2.28217029571533,335322.905316,2040.004,37,5,2.42917275428772,335322.905316,2040.004,37,5,1.29317653179169
2877,335442.905116,2160.0038,37,5,3.4167366027832,335442.905116,2160.0038,37,5,-2.2820930480957,335442.905116,2160.0038,37,5,2.42917275428772,335442.905116,2160.0038,37,5,1.36924314498901
2878,335562.905116,2280.0038,37,5,3.40066432952881,335562.905116,2280.0038,37,5,-2.28211307525635,335562.905116,2280.0038,37,5,2.42917275428772,335562.905116,2280.0038,37,5,1.44531750679016
2879,335682.904216,2400.0029,37,5,3.38498306274414,335682.904216,2400.0029,37,5,-2.28207969665527,335682.904216,2400.0029,37,5,2.42917275428772,335682.904216,2400.0029,37,5,1.52139115333557
2880,335802.903116,2520.0018,37,5,3.36916542053223,335802.903116,2520.0018,37,5,-2.28214073181152,335802.903116,2520.0018,37,5,2.42917275428772,335802.903116,2520.0018,37,5,1.59745955467224
2881,335922.903716,2640.0024,37,5,3.35302448272705,335922.903716,2640.0024,37,5,-2.28181552886963,335922.903716,2640.0024,37,5,2.42917275428772,335922.903716,2640.0024,37,5,1.67353165149689
2882,336042.905416,2760.0041,37,5,3.33627510070801,336042.905416,2760.0041,37,5,-2.28211784362793,336042.905416,2760.0041,37,5,2.42917275428772,336042.905416,2760.0041,37,5,1.74959874153137
2883,336162.904516,2880.0032,37,5,3.31827449798584,336162.904516,2880.0032,37,5,-2.28215026855469,336162.904516,2880.0032,37,5,2.42917275428772,336162.904516,2880.0032,37,5,1.82566833496094
2884,336282.903916,3000.0026,37,5,3.29803943634033,336282.903916,3000.0026,37,5,-2.28210163116455,336282.903916,3000.0026,37,5,2.42917275428772,336282.903916,3000.0026,37,5,1.90173983573914
2885,336402.904816,3120.0035,37,5,3.27552700042725,336402.904816,3120.0035,37,5,-2.28209495544434,336402.904816,3120.0035,37,5,2.42917275428772,336402.904816,3120.0035,37,5,1.97780776023865
2886,336522.905616,3240.0043,37,5,3.24925804138184,336522.905616,3240.0043,37,5,-2.28210639953613,336522.905616,3240.0043,37,5,2.42917275428772,336522.905616,3240.0043,37,5,2.05387568473816
2887,336642.902216,3360.0009,37,5,3.21851634979248,336642.902216,3360.0009,37,5,-2.28210258483887,336642.902216,3360.0009,37,5,2.42917275428772,336642.902216,3360.0009,37,5,2.12994623184204
2888,336762.904116,3480.0028,37,5,3.18141078948975,336762.904116,3480.0028,37,5,-2.28220844268799,336762.904116,3480.0028,37,5,2.42917275428772,336762.904116,3480.0028,37,5,2.20601630210876
2889,336882.905816,3600.0045,37,5,3.13527584075928,336882.905816,3600.0045,37,5,-2.28209114074707,336882.905816,3600.0045,37,5,2.42917275428772,336882.905816,3600.0045,37,5,2.28208613395691
2890,337002.901616,3720.0003,37,5,3.07582473754883,337002.901616,3720.0003,37,5,-2.28211307525635,337002.901616,3720.0003,37,5,2.42917275428772,337002.901616,3720.0003,37,5,2.35815405845642
2891,337117.462016,3834.5607,37,5,2.99997329711914,337117.462016,3834.5607,37,5,-2.28215217590332,337117.462016,3834.5607,37,5,2.42917275428772,337117.462016,3834.5607,37,5,2.43077254295349
2892,337237.612884,120.0036,37,6,3.622802734375,337237.612884,120.0036,37,6,0,337237.612884,120.0036,37,6,2.42917275428772,337237.612884,120.0036,37,6,2.43081736564636
2893,337357.612084,240.0028,37,6,3.65491390228271,337357.612084,240.0028,37,6,0,337357.612084,240.0028,37,6,2.42917275428772,337357.612084,240.0028,37,6,2.43081736564636
2894,337417.611684,300.0024,37,6,3.66266536712646,337417.611684,300.0024,37,6,0,337417.611684,300.0024,37,6,2.42917275428772,337417.611684,300.0024,37,6,2.43081736564636
2895,337486.285396,68.554,38,2,4.20002174377441,337486.285396,68.554,38,2,3.25995445251465,337486.285396,68.554,38,2,0.072094030678272,337486.285396,68.554,38,2,1.82064319176334E-09
2896,337606.283852,120.0018,38,3,4.24453735351563,337606.283852,120.0018,38,3,3.26004219055176,337606.283852,120.0018,38,3,0.180506378412247,337606.283852,120.0018,38,3,1.82064319176334E-09
2897,337726.284152,240.0021,38,3,4.27551746368408,337726.284152,240.0021,38,3,3.260009765625,337726.284152,240.0021,38,3,0.289168357849121,337726.284152,240.0021,38,3,1.82064319176334E-09
2898,337846.282952,360.0009,38,3,4.30043983459473,337846.282952,360.0009,38,3,3.26005554199219,337846.282952,360.0009,38,3,0.397844821214676,337846.282952,360.0009,38,3,1.82064319176334E-09
2899,337966.286852,480.0048,38,3,4.32324314117432,337966.286852,480.0048,38,3,3.26009941101074,337966.286852,480.0048,38,3,0.506516635417938,337966.286852,480.0048,38,3,1.82064319176334E-09
2900,338086.286852,600.0048,38,3,4.34769439697266,338086.286852,600.0048,38,3,3.26004028320312,338086.286852,600.0048,38,3,0.61518269777298,338086.286852,600.0048,38,3,1.82064319176334E-09
2901,338206.287452,720.0054,38,3,4.37466526031494,338206.287452,720.0054,38,3,3.2601261138916,338206.287452,720.0054,38,3,0.72385835647583,338206.287452,720.0054,38,3,1.82064319176334E-09
2902,338326.283152,840.0011,38,3,4.40003776550293,338326.283152,840.0011,38,3,3.22315216064453,338326.283152,840.0011,38,3,0.832421839237213,338326.283152,840.0011,38,3,1.82064319176334E-09
2903,338446.287352,960.0053,38,3,4.39998149871826,338446.287352,960.0053,38,3,2.98903656005859,338446.287352,960.0053,38,3,0.935862362384796,338446.287352,960.0053,38,3,1.82064319176334E-09
2904,338566.285252,1080.0032,38,3,4.39996814727783,338566.285252,1080.0032,38,3,2.77747535705566,338566.285252,1080.0032,38,3,1.03191876411438,338566.285252,1080.0032,38,3,1.82064319176334E-09
2905,338686.285552,1200.0035,38,3,4.40001106262207,338686.285552,1200.0035,38,3,2.58988952636719,338686.285552,1200.0035,38,3,1.12131214141846,338686.285552,1200.0035,38,3,1.82064319176334E-09
2906,338806.282752,1320.0007,38,3,4.40000152587891,338806.282752,1320.0007,38,3,2.42692947387695,338806.282752,1320.0007,38,3,1.20487213134766,338806.282752,1320.0007,38,3,1.82064319176334E-09
2907,338926.286552,1440.0045,38,3,4.40007781982422,338926.286552,1440.0045,38,3,2.28442192077637,338926.286552,1440.0045,38,3,1.28333377838135,338926.286552,1440.0045,38,3,1.82064319176334E-09
2908,339046.285452,1560.0034,38,3,4.39998817443848,339046.285452,1560.0034,38,3,2.15771102905273,339046.285452,1560.0034,38,3,1.35732793807983,339046.285452,1560.0034,38,3,1.82064319176334E-09
2909,339166.285252,1680.0032,38,3,4.40005779266357,339166.285252,1680.0032,38,3,2.04547500610352,339166.285252,1680.0032,38,3,1.42734038829803,339166.285252,1680.0032,38,3,1.82064319176334E-09
2910,339286.283452,1800.0014,38,3,4.39994049072266,339286.283452,1800.0014,38,3,1.94473266601563,339286.283452,1800.0014,38,3,1.49381971359253,339286.283452,1800.0014,38,3,1.82064319176334E-09
2911,339406.284152,1920.0021,38,3,4.39996147155762,339406.284152,1920.0021,38,3,1.85287666320801,339406.284152,1920.0021,38,3,1.5571026802063,339406.284152,1920.0021,38,3,1.82064319176334E-09
2912,339526.283752,2040.0017,38,3,4.39994049072266,339526.283752,2040.0017,38,3,1.76966857910156,339526.283752,2040.0017,38,3,1.61746633052826,339526.283752,2040.0017,38,3,1.82064319176334E-09
2913,339646.285252,2160.0032,38,3,4.39999580383301,339646.285252,2160.0032,38,3,1.69162750244141,339646.285252,2160.0032,38,3,1.67514765262604,339646.285252,2160.0032,38,3,1.82064319176334E-09
2914,339766.285952,2280.0039,38,3,4.4000301361084,339766.285952,2280.0039,38,3,1.61926555633545,339766.285952,2280.0039,38,3,1.73031938076019,339766.285952,2280.0039,38,3,1.82064319176334E-09
2915,339886.283052,2400.001,38,3,4.39993000030518,339886.283052,2400.001,38,3,1.55110263824463,339886.283052,2400.001,38,3,1.78314828872681,339886.283052,2400.001,38,3,1.82064319176334E-09
2916,340006.282852,2520.0008,38,3,4.40003204345703,340006.282852,2520.0008,38,3,1.48629379272461,340006.282852,2520.0008,38,3,1.83376801013947,340006.282852,2520.0008,38,3,1.82064319176334E-09
2917,340126.286152,2640.0041,38,3,4.3999719619751,340126.286152,2640.0041,38,3,1.42392253875732,340126.286152,2640.0041,38,3,1.88226437568665,340126.286152,2640.0041,38,3,1.82064319176334E-09
2918,340246.286952,2760.0049,38,3,4.40000724792481,340246.286952,2760.0049,38,3,1.36348438262939,340246.286952,2760.0049,38,3,1.92872262001038,340246.286952,2760.0049,38,3,1.82064319176334E-09
2919,340366.287952,2880.0059,38,3,4.39995574951172,340366.287952,2880.0059,38,3,1.30538177490234,340366.287952,2880.0059,38,3,1.97319412231445,340366.287952,2880.0059,38,3,1.82064319176334E-09
2920,340486.287652,3000.0056,38,3,4.39996814727783,340486.287652,3000.0056,38,3,1.24968242645264,340486.287652,3000.0056,38,3,2.01577043533325,340486.287652,3000.0056,38,3,1.82064319176334E-09
2921,340606.286552,3120.0045,38,3,4.39999103546143,340606.286552,3120.0045,38,3,1.19496631622314,340606.286552,3120.0045,38,3,2.0565128326416,340606.286552,3120.0045,38,3,1.82064319176334E-09
2922,340726.286852,3240.0048,38,3,4.40001201629639,340726.286852,3240.0048,38,3,1.14268493652344,340726.286852,3240.0048,38,3,2.09546780586243,340726.286852,3240.0048,38,3,1.82064319176334E-09
2923,340846.286852,3360.0048,38,3,4.39996910095215,340846.286852,3360.0048,38,3,1.09134674072266,340846.286852,3360.0048,38,3,2.13269400596619,340846.286852,3360.0048,38,3,1.82064319176334E-09
2924,340966.282652,3480.0006,38,3,4.39999485015869,340966.282652,3480.0006,38,3,1.04123115539551,340966.282652,3480.0006,38,3,2.16822600364685,340966.282652,3480.0006,38,3,1.82064319176334E-09
2925,341086.285652,3600.0036,38,3,4.39996814727783,341086.285652,3600.0036,38,3,0.993416786193848,341086.285652,3600.0036,38,3,2.20213747024536,341086.285652,3600.0036,38,3,1.82064319176334E-09
2926,341206.286952,3720.0049,38,3,4.3999719619751,341206.286952,3720.0049,38,3,0.946379661560059,341206.286952,3720.0049,38,3,2.23446846008301,341206.286952,3720.0049,38,3,1.82064319176334E-09
2927,341326.284252,3840.0022,38,3,4.39993190765381,341326.284252,3840.0022,38,3,0.901391983032227,341326.284252,3840.0022,38,3,2.2652645111084,341326.284252,3840.0022,38,3,1.82064319176334E-09
2928,341446.282252,3960.0002,38,3,4.40000724792481,341446.282252,3960.0002,38,3,0.858382225036621,341446.282252,3960.0002,38,3,2.2945876121521,341446.282252,3960.0002,38,3,1.82064319176334E-09
2929,341566.283852,4080.0018,38,3,4.40000438690186,341566.283852,4080.0018,38,3,0.816949844360352,341566.283852,4080.0018,38,3,2.32250642776489,341566.283852,4080.0018,38,3,1.82064319176334E-09
2930,341686.283052,4200.001,38,3,4.40005588531494,341686.283052,4200.001,38,3,0.776449203491211,341686.283052,4200.001,38,3,2.34905600547791,341686.283052,4200.001,38,3,1.82064319176334E-09
2931,341806.286552,4320.0045,38,3,4.39994716644287,341806.286552,4320.0045,38,3,0.738236427307129,341806.286552,4320.0045,38,3,2.37429809570312,341806.286552,4320.0045,38,3,1.82064319176334E-09
2932,341926.284152,4440.0021,38,3,4.40004062652588,341926.284152,4440.0021,38,3,0.702361106872559,341926.284152,4440.0021,38,3,2.39830350875854,341926.284152,4440.0021,38,3,1.82064319176334E-09
2933,342046.286452,4560.0044,38,3,4.39998054504395,342046.286452,4560.0044,38,3,0.666606903076172,342046.286452,4560.0044,38,3,2.42111349105835,342046.286452,4560.0044,38,3,1.82064319176334E-09
2934,342097.382152,4611.1001,38,3,4.39998435974121,342097.382152,4611.1001,38,3,0.65195369720459,342097.382152,4611.1001,38,3,2.43047213554382,342097.382152,4611.1001,38,3,1.82064319176334E-09
2935,342217.42778,120.0001,38,4,4.27054119110107,342217.42778,120.0001,38,4,0,342217.42778,120.0001,38,4,2.43047332763672,342217.42778,120.0001,38,4,1.82064319176334E-09
2936,342337.42828,240.0006,38,4,4.25765705108643,342337.42828,240.0006,38,4,0,342337.42828,240.0006,38,4,2.43047332763672,342337.42828,240.0006,38,4,1.82064319176334E-09
2937,342397.43128,300.0036,38,4,4.25431632995606,342397.43128,300.0036,38,4,0,342397.43128,300.0036,38,4,2.43047332763672,342397.43128,300.0036,38,4,1.82064319176334E-09
2938,342517.520724,120.0038,38,5,3.87096214294434,342517.520724,120.0038,38,5,-2.28208065032959,342517.520724,120.0038,38,5,2.43047332763672,342517.520724,120.0038,38,5,0.07606890052557
2939,342637.518224,240.0013,38,5,3.82673263549805,342637.518224,240.0013,38,5,-2.2822151184082,342637.518224,240.0013,38,5,2.43047332763672,342637.518224,240.0013,38,5,0.152135640382767
2940,342757.522024,360.0051,38,5,3.79023456573486,342757.522024,360.0051,38,5,-2.28208065032959,342757.522024,360.0051,38,5,2.43047332763672,342757.522024,360.0051,38,5,0.22820283472538
2941,342877.520824,480.0039,38,5,3.75578117370605,342877.520824,480.0039,38,5,-2.28214359283447,342877.520824,480.0039,38,5,2.43047332763672,342877.520824,480.0039,38,5,0.304270803928375
2942,342997.519424,600.0025,38,5,3.72256374359131,342997.519424,600.0025,38,5,-2.28210163116455,342997.519424,600.0025,38,5,2.43047332763672,342997.519424,600.0025,38,5,0.380340039730072
2943,343117.518724,720.0018,38,5,3.69042491912842,343117.518724,720.0018,38,5,-2.28213214874268,343117.518724,720.0018,38,5,2.43047332763672,343117.518724,720.0018,38,5,0.456412881612778
2944,343237.518524,840.0016,38,5,3.65866470336914,343237.518524,840.0016,38,5,-2.2820873260498,343237.518524,840.0016,38,5,2.43047332763672,343237.518524,840.0016,38,5,0.532484292984009
2945,343357.521024,960.0041,38,5,3.62915802001953,343357.521024,960.0041,38,5,-2.28207397460937,343357.521024,960.0041,38,5,2.43047332763672,343357.521024,960.0041,38,5,0.608557045459747
2946,343477.520224,1080.0033,38,5,3.60177516937256,343477.520224,1080.0033,38,5,-2.28202533721924,343477.520224,1080.0033,38,5,2.43047332763672,343477.520224,1080.0033,38,5,0.684627890586853
2947,343597.517624,1200.0007,38,5,3.57648944854736,343597.517624,1200.0007,38,5,-2.28203010559082,343597.517624,1200.0007,38,5,2.43047332763672,343597.517624,1200.0007,38,5,0.760690927505493
2948,343717.519624,1320.0027,38,5,3.55286979675293,343717.519624,1320.0027,38,5,-2.28207111358643,343717.519624,1320.0027,38,5,2.43047332763672,343717.519624,1320.0027,38,5,0.836760580539703
2949,343837.519524,1440.0026,38,5,3.53016662597656,343837.519524,1440.0026,38,5,-2.2820520401001,343837.519524,1440.0026,38,5,2.43047332763672,343837.519524,1440.0026,38,5,0.912830233573914
2950,343957.522524,1560.0056,38,5,3.508544921875,343957.522524,1560.0056,38,5,-2.28207206726074,343957.522524,1560.0056,38,5,2.43047332763672,343957.522524,1560.0056,38,5,0.988900244235992
2951,344077.518624,1680.0017,38,5,3.48814582824707,344077.518624,1680.0017,38,5,-2.28205013275146,344077.518624,1680.0017,38,5,2.43047332763672,344077.518624,1680.0017,38,5,1.06496727466583
2952,344197.521024,1800.0041,38,5,3.4690523147583,344197.521024,1800.0041,38,5,-2.28203868865967,344197.521024,1800.0041,38,5,2.43047332763672,344197.521024,1800.0041,38,5,1.14104628562927
2953,344317.518124,1920.0012,38,5,3.45057773590088,344317.518124,1920.0012,38,5,-2.2820930480957,344317.518124,1920.0012,38,5,2.43047332763672,344317.518124,1920.0012,38,5,1.21711456775665
2954,344437.523124,2040.0062,38,5,3.43284225463867,344437.523124,2040.0062,38,5,-2.28216743469238,344437.523124,2040.0062,38,5,2.43047332763672,344437.523124,2040.0062,38,5,1.29318141937256
2955,344557.521824,2160.0049,38,5,3.41623210906982,344557.521824,2160.0049,38,5,-2.28211975097656,344557.521824,2160.0049,38,5,2.43047332763672,344557.521824,2160.0049,38,5,1.36924862861633
2956,344677.521724,2280.0048,38,5,3.39993572235107,344677.521724,2280.0048,38,5,-2.28213882446289,344677.521724,2280.0048,38,5,2.43047332763672,344677.521724,2280.0048,38,5,1.44532597064972
2957,344797.521124,2400.0042,38,5,3.3842601776123,344797.521124,2400.0042,38,5,-2.28211498260498,344797.521124,2400.0042,38,5,2.43047332763672,344797.521124,2400.0042,38,5,1.52139341831207
2958,344917.521124,2520.0042,38,5,3.36864280700684,344917.521124,2520.0042,38,5,-2.28204727172852,344917.521124,2520.0042,38,5,2.43047332763672,344917.521124,2520.0042,38,5,1.59746384620667
2959,345037.521824,2640.0049,38,5,3.35233306884766,345037.521824,2640.0049,38,5,-2.28214740753174,345037.521824,2640.0049,38,5,2.43047332763672,345037.521824,2640.0049,38,5,1.67353236675262
2960,345157.519724,2760.0028,38,5,3.33523082733154,345157.519724,2760.0028,38,5,-2.28209972381592,345157.519724,2760.0028,38,5,2.43047332763672,345157.519724,2760.0028,38,5,1.74959850311279
2961,345277.519724,2880.0028,38,5,3.31696319580078,345277.519724,2880.0028,38,5,-2.28218555450439,345277.519724,2880.0028,38,5,2.43047332763672,345277.519724,2880.0028,38,5,1.8256688117981
2962,345397.518624,3000.0017,38,5,3.29694366455078,345397.518624,3000.0017,38,5,-2.28210258483887,345397.518624,3000.0017,38,5,2.43047332763672,345397.518624,3000.0017,38,5,1.90173768997192
2963,345517.520524,3120.0036,38,5,3.27429294586182,345517.520524,3120.0036,38,5,-2.28201961517334,345517.520524,3120.0036,38,5,2.43047332763672,345517.520524,3120.0036,38,5,1.97780859470367
2964,345637.522124,3240.0052,38,5,3.24820232391357,345637.522124,3240.0052,38,5,-2.28209781646729,345637.522124,3240.0052,38,5,2.43047332763672,345637.522124,3240.0052,38,5,2.05388402938843
2965,345757.519524,3360.0026,38,5,3.2170991897583,345757.519524,3360.0026,38,5,-2.28212833404541,345757.519524,3360.0026,38,5,2.43047332763672,345757.519524,3360.0026,38,5,2.12995266914368
2966,345877.521124,3480.0042,38,5,3.17982292175293,345877.521124,3480.0042,38,5,-2.28210258483887,345877.521124,3480.0042,38,5,2.43047332763672,345877.521124,3480.0042,38,5,2.20601987838745
2967,345997.517524,3600.0006,38,5,3.13358116149902,345997.517524,3600.0006,38,5,-2.28208255767822,345997.517524,3600.0006,38,5,2.43047332763672,345997.517524,3600.0006,38,5,2.28208684921265
2968,346117.518024,3720.0011,38,5,3.07472515106201,346117.518024,3720.0011,38,5,-2.2821626663208,346117.518024,3720.0011,38,5,2.43047332763672,346117.518024,3720.0011,38,5,2.35815811157227
2969,346230.777924,3833.261,38,5,2.99997997283936,346230.777924,3833.261,38,5,-2.2820873260498,346230.777924,3833.261,38,5,2.43047332763672,346230.777924,3833.261,38,5,2.42995309829712
2970,346350.95124,120.0041,38,6,3.6227445602417,346350.95124,120.0041,38,6,0,346350.95124,120.0041,38,6,2.43047332763672,346350.95124,120.0041,38,6,2.43000388145447
2971,346470.95144,240.0043,38,6,3.65505695343018,346470.95144,240.0043,38,6,0,346470.95144,240.0043,38,6,2.43047332763672,346470.95144,240.0043,38,6,2.43000388145447
2972,346530.95134,300.0042,38,6,3.66286754608154,346530.95134,300.0042,38,6,0,346530.95134,300.0042,38,6,2.43047332763672,346530.95134,300.0042,38,6,2.43000388145447
2973,346598.865684,67.8292,39,2,4.19995880126953,346598.865684,67.8292,39,2,3.25997924804687,346598.865684,67.8292,39,2,0.071334972977638,346598.865684,67.8292,39,2,4.67257876834992E-09
2974,346718.867844,120.0017,39,3,4.24467849731445,346718.867844,120.0017,39,3,3.26008415222168,346718.867844,120.0017,39,3,0.179742127656937,346718.867844,120.0017,39,3,4.67257876834992E-09
2975,346838.866744,240.0006,39,3,4.27510356903076,346838.866744,240.0006,39,3,3.26008796691895,346838.866744,240.0006,39,3,0.288407653570175,346838.866744,240.0006,39,3,4.67257876834992E-09
2976,346958.868344,360.0022,39,3,4.30030059814453,346958.868344,360.0022,39,3,3.26008796691895,346958.868344,360.0022,39,3,0.397090405225754,346958.868344,360.0022,39,3,4.67257876834992E-09
2977,347078.867944,480.0018,39,3,4.32274532318115,347078.867944,480.0018,39,3,3.26001358032227,347078.867944,480.0018,39,3,0.505756556987762,347078.867944,480.0018,39,3,4.67257876834992E-09
2978,347198.867744,600.0016,39,3,4.34713268280029,347198.867744,600.0016,39,3,3.260009765625,347198.867744,600.0016,39,3,0.614423811435699,347198.867744,600.0016,39,3,4.67257876834992E-09
2979,347318.866844,720.0007,39,3,4.37408924102783,347318.866844,720.0007,39,3,3.26009941101074,347318.866844,720.0007,39,3,0.723086476325989,347318.866844,720.0007,39,3,4.67257876834992E-09
2980,347438.867344,840.0012,39,3,4.40001583099365,347438.867344,840.0012,39,3,3.22689628601074,347438.867344,840.0012,39,3,0.831675589084625,347438.867344,840.0012,39,3,4.67257876834992E-09
2981,347558.866644,960.0005,39,3,4.40001678466797,347558.866644,960.0005,39,3,2.99164390563965,347558.866644,960.0005,39,3,0.935197412967682,347558.866644,960.0005,39,3,4.67257876834992E-09
2982,347678.866944,1080.0008,39,3,4.39999675750732,347678.866944,1080.0008,39,3,2.7798023223877,347678.866944,1080.0008,39,3,1.03133845329285,347678.866944,1080.0008,39,3,4.67257876834992E-09
2983,347798.868944,1200.0028,39,3,4.4000358581543,347798.868944,1200.0028,39,3,2.59125328063965,347798.868944,1200.0028,39,3,1.12079238891602,347798.868944,1200.0028,39,3,4.67257876834992E-09
2984,347918.868244,1320.0021,39,3,4.39999103546143,347918.868244,1320.0021,39,3,2.42744255065918,347918.868244,1320.0021,39,3,1.20436894893646,347918.868244,1320.0021,39,3,4.67257876834992E-09
2985,348038.871844,1440.0057,39,3,4.40003108978272,348038.871844,1440.0057,39,3,2.28435134887695,348038.871844,1440.0057,39,3,1.28285419940948,348038.871844,1440.0057,39,3,4.67257876834992E-09
2986,348158.871244,1560.0051,39,3,4.40002918243408,348158.871244,1560.0051,39,3,2.15802574157715,348158.871244,1560.0051,39,3,1.35683703422546,348158.871244,1560.0051,39,3,4.67257876834992E-09
2987,348278.869944,1680.0038,39,3,4.4000358581543,348278.869944,1680.0038,39,3,2.04669189453125,348278.869944,1680.0038,39,3,1.42688739299774,348278.869944,1680.0038,39,3,4.67257876834992E-09
2988,348398.868744,1800.0026,39,3,4.39998531341553,348398.868744,1800.0026,39,3,1.94582939147949,348398.868744,1800.0026,39,3,1.49340319633484,348398.868744,1800.0026,39,3,4.67257876834992E-09
2989,348518.868944,1920.0028,39,3,4.39999580383301,348518.868944,1920.0028,39,3,1.85456848144531,348518.868944,1920.0028,39,3,1.55671977996826,348518.868944,1920.0028,39,3,4.67257876834992E-09
2990,348638.866644,2040.0005,39,3,4.39992523193359,348638.866644,2040.0005,39,3,1.77089977264404,348638.866644,2040.0005,39,3,1.61712872982025,348638.866644,2040.0005,39,3,4.67257876834992E-09
2991,348758.869944,2160.0038,39,3,4.40003490447998,348758.869944,2160.0038,39,3,1.69477844238281,348758.869944,2160.0038,39,3,1.67487573623657,348758.869944,2160.0038,39,3,4.67257876834992E-09
2992,348878.868244,2280.0021,39,3,4.39994812011719,348878.868244,2280.0021,39,3,1.62146759033203,348878.868244,2280.0021,39,3,1.73014307022095,348878.868244,2280.0021,39,3,4.67257876834992E-09
2993,348998.868344,2400.0022,39,3,4.39997959136963,348998.868344,2400.0022,39,3,1.55372333526611,348998.868344,2400.0022,39,3,1.78305971622467,348998.868344,2400.0022,39,3,4.67257876834992E-09
2994,349118.871044,2520.0049,39,3,4.39997959136963,349118.871044,2520.0049,39,3,1.48887729644775,349118.871044,2520.0049,39,3,1.83375692367554,349118.871044,2520.0049,39,3,4.67257876834992E-09
2995,349238.870544,2640.0044,39,3,4.39998817443848,349238.870544,2640.0044,39,3,1.42564010620117,349238.870544,2640.0044,39,3,1.88232100009918,349238.870544,2640.0044,39,3,4.67257876834992E-09
2996,349358.867444,2760.0013,39,3,4.39999580383301,349358.867444,2760.0013,39,3,1.36551666259766,349358.867444,2760.0013,39,3,1.92883110046387,349358.867444,2760.0013,39,3,4.67257876834992E-09
